	supersense_category	text
9409	noun.communication	nonlaugh
9410	noun.communication	cookbook
9411	noun.time	nanosecond
9412	verb.change	start
9414	noun.person	turing'll
9415	verb.emotion	trust
9421	noun.location	Sikkim
9422	verb.change	slot
9425	noun.communication	instruction
9436	noun.substance	polymer
9438	verb.stative	tracking
9441	verb.social	gethigh
9442	noun.artifact	trickpancreas
9446	verb.change	melt
9450	verb.body	rideup
9454	noun.artifact	cleat
9455	noun.artifact	crossbe-
9456	verb.creation	tween
9457	noun.artifact	oar
9458	noun.artifact	orthopedicbrace
9461	noun.location	meadow
9462	noun.group	grove
9464	noun.artifact	shadow
9465	noun.artifact	awning
9466	noun.body	chip
9468	noun.food	Sushi
9470	verb.contact	munch
9471	noun.food	rawtuna
9473	verb.body	tan
9474	noun.food	tuna
9475	noun.person	gangster
9477	noun.attribute	tan
9478	noun.person	Paris
9479	noun.act	job
9481	noun.person	cath
9486	noun.attribute	boost
9487	verb.body	vent
9488	noun.state	formation
9490	noun.person	drugaddict
9492	noun.person	stimulant
9500	verb.motion	rockback
9503	noun.substance	coke
9504	verb.emotion	hold
9505	noun.substance	Betaphenethylamine
9507	verb.communication	kid
9510	noun.person	roommate
9512	noun.body	Chibapancreas
9513	verb.competition	sue
9514	noun.act	malpractice
9515	noun.person	Bruce
9516	noun.communication	gender
9517	noun.event	switch
9521	noun.act	matching
9523	noun.feeling	boredom
9525	noun.attribute	attentionspan
9530	noun.group	Ciba-
9531	noun.artifact	chrome
9535	noun.act	residency
9538	noun.location	transparency
9539	noun.person	shot
9540	noun.location	S/NPyramid
9541	verb.motion	godown
9542	noun.location	lupus
9543	noun.person	Kingterrs
9544	noun.animal	angel
9547	verb.communication	cutin
9548	noun.communication	beta
9549	verb.creation	metabolize
9557	noun.artifact	bedspread
9565	verb.competition	score
9566	noun.event	dinnerdate
9568	noun.location	TwentiethCentury
9569	noun.group	Riviera
9570	verb.motion	strut
9573	verb.change	lock
9574	noun.body	rictus
9583	noun.location	doom
9584	noun.person	gloom
9586	noun.artifact	underwear
9587	noun.person	tem-perfoam
9591	verb.contact	seat
9592	noun.location	VingtiemeSiecle
9593	noun.artifact	floatrestaurant
9597	noun.substance	icewater
9603	noun.artifact	silkshirt
9610	noun.food	steak
9611	verb.change	reduce
9612	noun.body	bite
9619	verb.contact	fork
9620	noun.quantity	mouthful
9622	noun.substance	fat
9625	noun.substance	grease
9626	verb.change	congeal
9628	verb.change	shootthrough
9632	noun.event	aftermath
9633	noun.substance	betaphenethylam-
9634	verb.perception	taste
9635	noun.location	LeRestaurantVingtiemeSiecle
9636	noun.communication	present
9637	noun.artifact	cabaret
9638	noun.person	Mr.PeterRiviera
9639	noun.communication	applause
9641	verb.creation	light
9643	noun.artifact	drink
9647	noun.communication	evening
9649	verb.motion	stepforward
9652	noun.state	discomfort
9655	verb.motion	comefrom
9656	verb.perception	illuminate
9657	noun.artifact	spotlight
9663	noun.substance	coal
9664	noun.plant	carnation
9665	noun.artifact	fin-gernail
9668	noun.group	audience
9670	verb.contact	lap
9672	noun.attribute	ruby
9673	verb.contact	upraise
9674	noun.animal	dove
9675	noun.object	point
9677	verb.communication	whistle
9679	noun.person	Doll
9680	verb.communication	dedicate
9681	noun.communication	premiere
9682	noun.person	lady3janeMarie-FranceTessier-Ashpool
9683	noun.communication	plause
9685	noun.artifact	candle
9687	noun.state	aura
9689	noun.shape	line
9690	noun.shape	vertical
9693	verb.motion	comebackup
9696	noun.substance	moonbeam
9700	verb.perception	view
9702	verb.change	chip
9703	verb.change	flake
9706	noun.communication	stripe
9707	verb.stative	dangle
9713	verb.cognition	dreamof
9717	verb.creation	visualize
9718	noun.attribute	detail
9723	verb.contact	raise
9727	noun.substance	burgundylacquer
9729	verb.motion	sweepback
9738	noun.body	foot
9747	verb.change	fadeaway
9749	verb.contact	seethe
9753	noun.body	be
9755	verb.body	sheene
9763	verb.contact	writhe
9764	verb.motion	crawlover
9766	noun.shape	fold
9767	noun.artifact	lace
9768	noun.quantity	touch
9769	noun.object	mote
9772	verb.contact	pinch
9775	noun.artifact	color
9782	noun.artifact	wineglass
9784	verb.change	merge
9790	noun.person	Molly-
9791	verb.motion	couple
9797	verb.contact	vomit
9801	verb.contact	kneel
9807	noun.person	PuertoRicans
9808	noun.location	EastSide
9809	noun.location	streetlight
9810	verb.emotion	dream
9812	noun.event	salsa
9813	noun.person	dreamgirls
9814	noun.person	onlooker
9815	verb.communication	clapping
9822	noun.event	finale
9825	noun.person	dreamgirl
9828	noun.person	dreamblood
9831	noun.person	cheer
9842	noun.location	go
9845	noun.communication	tink
9847	noun.artifact	bulbofglass
9848	noun.artifact	measure
9851	verb.stative	protrude
9852	noun.object	sliver
9854	noun.substance	waterglass
9859	verb.motion	adjust
9866	noun.artifact	diner
9871	noun.event	clink
9872	noun.artifact	silverware
9874	noun.act	dancing
9877	noun.artifact	bal-ustrade
9884	noun.person	girlfriend
9888	verb.cognition	register
9889	noun.feeling	unhappiness
9890	noun.person	Desiderata
9891	noun.person	Gucci
9892	noun.person	Hermes
9893	noun.location	liberty
9894	verb.stative	examine
9896	verb.possession	reward
9898	verb.stative	terrace
9902	verb.social	register
9906	noun.communication	registration
9909	noun.artifact	modem
9911	noun.artifact	navigationcomp
9915	noun.artifact	ridge
9922	verb.perception	beep
9936	noun.person	RoseKolodny
9943	noun.group	braunaudiovisual
9946	noun.location	a
9947	noun.person	popstar
9948	verb.perception	recline
9949	noun.artifact	cushion
9950	noun.person	interviewer
9953	noun.shape	jag
9954	noun.communication	interference
9959	noun.artifact	streetscene
9965	verb.perception	scratch
9966	noun.quantity	infinity
9968	noun.artifact	addiction
9969	noun.artifact	sharkskin
9970	noun.person	Braun
9975	verb.motion	screwup
9977	verb.communication	ringbell
9986	noun.person	Mr.Case
9989	noun.person	linda
9991	noun.act	lineofwork
9994	noun.person	love
9998	verb.contact	fuckup
10001	noun.time	freeside
10003	noun.person	theBraun
10004	verb.perception	bleat
10008	noun.artifact	nightclub
10009	noun.artifact	callcard
10016	verb.consumption	savor
10017	noun.location	rage
10020	noun.person	friendLupus
10022	verb.body	drip
10024	noun.artifact	shower
10025	verb.body	shower
10033	noun.substance	Honda
10034	noun.artifact	trike
10036	verb.body	grin
10041	noun.substance	condensation
10042	verb.motion	dribble
10043	noun.artifact	haust
10046	noun.artifact	shock
10058	noun.person	Yeheyuan
10061	verb.perception	hum
10062	noun.artifact	facade
10064	noun.location	commerce
10071	noun.communication	ment
10075	noun.location	lowlevel
10076	noun.communication	chip
10077	noun.communication	preference
10082	noun.person	female
10086	verb.possession	return
10089	noun.artifact	evator
10090	noun.event	hush
10097	noun.artifact	numberplate
10100	noun.artifact	neuralcut-
10105	verb.contact	rap
10107	verb.perception	absorb
10112	verb.change	quiver
10115	verb.contact	cuff
10116	noun.person	chip
10117	noun.state	pain
10119	verb.possession	bribe
10120	verb.body	breathe
10122	noun.communication	count
10123	verb.communication	kick
10124	verb.social	meditate
10125	noun.communication	briefing
10127	noun.person	Win-
10128	noun.communication	termute
10129	noun.artifact	meatpuppet
10134	verb.motion	retract
10135	noun.possession	cost
10141	noun.attribute	reflex
10143	noun.artifact	gear....
10149	noun.artifact	software
10153	noun.artifact	cut-out
10155	noun.person	clinic
10156	noun.act	worktime
10157	verb.change	re-
10160	verb.social	giveup
10161	verb.contact	blowout
10162	noun.act	stream
10165	noun.location	Berlin
10166	noun.act	market
10170	noun.cognition	classic
10171	verb.possession	pickup
10173	noun.substance	silver
10175	noun.object	nova
10181	verb.social	gofor
10184	noun.possession	raise
10185	noun.person	prick
10186	verb.possession	charge
10188	verb.competition	charge
10189	noun.communication	baddream
10191	verb.contact	ground
10192	noun.body	heel
10197	verb.communication	....
10199	noun.person	Senator
10201	noun.artifact	temperfoam
10208	noun.feeling	nerve
10209	verb.emotion	psycheup
10211	noun.person	Lady3jane
10212	noun.attribute	dedication
10215	noun.person	cold
10216	verb.cognition	stumbleover
10217	noun.location	Zone-
10222	noun.artifact	Honda
10223	verb.body	rub
10227	noun.substance	derm
10229	verb.motion	drop
10230	noun.person	JulesVerne
10232	verb.stative	loop
10234	noun.location	midpoint
10236	noun.location	length
10237	verb.stative	terminate
10238	noun.artifact	support
10240	noun.location	Achesonlight
10241	noun.artifact	pump
10247	noun.artifact	newsstand
10248	noun.communication	cover
10249	noun.location	axis
10250	noun.communication	constellation
10251	noun.act	playcard
10253	noun.artifact	martiniglass
10255	noun.object	gulch
10257	noun.object	cliffdweller
10258	noun.object	tableland
10262	noun.artifact	dronemicrolight
10264	noun.shape	updraft
10265	noun.shape	verge
10266	noun.object	mesa
10268	noun.artifact	pilotless
10269	noun.artifact	biplane
10270	noun.artifact	gossamer
10273	noun.animal	butterfly
10275	noun.quantity	wink
10276	noun.phenomenon	reflectneon
10278	noun.artifact	drone
10280	noun.artifact	securitysystem
10281	noun.location	inStraylight
10282	noun.location	hi-Lo
10284	noun.location	cricketeer
10285	noun.location	ShozokuSmith
10286	noun.location	emer-gency
10287	noun.location	emergency
10295	noun.location	Carlsberg
10296	verb.contact	closing
10297	noun.act	maim
10300	verb.competition	defend
10301	noun.person	interest
10306	noun.communication	semblance
10309	verb.change	rescind
10312	verb.contact	yankaway
10316	noun.artifact	drugdeal
10318	noun.food	meat
10322	noun.artifact	shift
10323	verb.motion	gohome
10324	noun.event	fusion
10326	noun.food	Carlsberg
10327	verb.communication	get
10329	noun.body	pelvicgirdle
10330	noun.plant	derm
10335	verb.contact	radiate
10336	noun.feeling	heat
10337	verb.motion	slitte
10338	noun.body	mouspupil
10340	noun.artifact	bowstring
10344	noun.act	comedown
10347	noun.artifact	cream-
10348	noun.artifact	crib
10352	noun.person	soldierman
10353	noun.group	yakuza
10355	verb.contact	fumblefor
10356	verb.contact	chop
10357	verb.social	screwup
10359	noun.person	walks
10360	noun.person	hideo
10361	verb.communication	scare
10363	noun.possession	retainer
10364	noun.person	familyretainer
10366	noun.person	Dee-Jane
10368	noun.person	rich
10370	verb.possession	keepin
10371	noun.group	classcompany
10374	noun.person	aristo
10375	noun.person	Cathy
10376	noun.artifact	closetdeb
10378	noun.person	heir
10380	verb.contact	knead
10382	verb.body	laugh
10384	verb.social	party
10387	verb.contact	bring
10392	noun.location	sunset
10393	verb.motion	snuggle
10398	noun.attribute	boosttan
10399	verb.contact	bite
10401	noun.artifact	bub-ble
10404	verb.motion	stoop
10406	noun.animal	crane
10408	noun.artifact	neck
10413	noun.artifact	back
10416	noun.artifact	expresstrain
10418	noun.body	region
10419	noun.body	prostate
10422	noun.attribute	x
10423	verb.perception	sing
10425	noun.artifact	tuningfork
10426	noun.substance	ethanol
10427	noun.substance	joint
10428	verb.change	lubricate
10429	noun.object	film
10430	noun.substance	silicone
10431	noun.object	Sand-
10432	verb.motion	rage
10434	noun.phenomenon	static
10435	verb.motion	break
10436	noun.shape	sphere
10438	verb.motion	rideout
10439	noun.substance	betaphenethylamine
10441	noun.body	erection
10443	verb.contact	paint
10444	noun.artifact	dollthing
10446	noun.body	mouthpart
10447	noun.artifact	balloon
10450	noun.shape	pore
10451	noun.substance	deadmetal
10452	verb.perception	bloat
10453	noun.artifact	asymmetry
10455	noun.body	collarbone
10456	verb.contact	drop
10458	verb.contact	fuck
10460	noun.artifact	stilt
10462	noun.event	rumble
10464	verb.contact	bisect
10468	noun.location	zodiac
10469	noun.artifact	nightclubconstellation
10472	verb.stative	stipple
10473	noun.attribute	mono-
10475	noun.body	face
10477	verb.perception	lookaway
10479	verb.communication	upraise
10481	verb.communication	becalm
10486	verb.perception	echo
10488	verb.communication	chime
10489	noun.time	midnight
10490	noun.body	skeleton
10491	verb.change	corrode
10493	noun.artifact	parkbench
10494	noun.attribute	cloud
10496	noun.artifact	streetlight
10500	noun.food	omelette
10501	noun.location	De-siderata
10505	noun.location	rooftopmeadow
10508	verb.emotion	intent
10509	noun.substance	crois-
10510	noun.food	sant
10513	noun.possession	wallet
10514	verb.emotion	warm
10519	noun.artifact	sportsclothe
10521	verb.change	setoff
10522	noun.attribute	chic
10524	noun.artifact	sofa
10525	noun.plant	leaf
10526	noun.person	turing
10527	noun.person	partfour
10528	noun.location	STRAYLIGHTRUN
10529	noun.person	HenryDorsettCase
10531	noun.location	birth
10532	noun.communication	string
10533	verb.perception	recognize
10535	verb.cognition	sort
10536	noun.person	type
10541	noun.location	Kolodny
10542	noun.body	chest
10546	verb.cognition	mark
10547	noun.shape	corrugation
10550	verb.consumption	pour
10551	noun.quantity	glass
10552	noun.substance	mineralwater
10558	noun.artifact	Gitanes
10563	noun.substance	goldDunhill
10570	noun.communication	workname
10571	noun.person	Michele
10573	noun.person	Pierre
10577	noun.person	BadCop
10580	verb.possession	provide
10581	noun.communication	kindness
10582	noun.person	yeheyuan
10585	noun.person	gitane--
10586	noun.communication	counterpoint
10589	noun.person	recordangel
10591	noun.act	interrogation
10592	verb.contact	kink
10593	noun.cognition	evidence
10594	verb.motion	grind
10596	noun.location	down
10600	noun.person	Panthermod-ern
10601	verb.contact	protrude
10602	noun.animal	iceberg
10603	noun.group	sea
10606	noun.person	Kolodny
10610	noun.state	reasonableness
10614	verb.communication	receive
10625	noun.artifact	footstool
10630	noun.artifact	binoc-ular
10632	verb.communication	raise
10636	noun.state	time
10639	noun.person	oldcop
10645	noun.person	andKolodny
10649	noun.person	razorgirl
10654	noun.artifact	flange
10656	verb.emotion	regret
10663	verb.stative	result
10665	verb.social	apply
10666	noun.communication	patent
10667	noun.group	clinic
10668	noun.group	ChibaCity
10671	verb.stative	reverse
10672	noun.artifact	printcushion
10674	noun.person	JulieDeane
10675	noun.person	old
10676	noun.attribute	risequartz
10680	noun.time	sprawl
10681	verb.competition	catchupwith
10683	verb.communication	backtrack
10684	verb.creation	instigate
10685	noun.act	riot
10686	noun.group	sense/Net
10689	noun.act	inventory
10693	verb.social	alienate
10696	verb.contact	slip
10697	noun.artifact	bin-ocular
10699	noun.act	tan
10702	noun.act	extradition
10705	noun.location	switzerland
10706	noun.person	pawn
10707	verb.cognition	prove
10708	noun.act	larceny
10709	noun.act	mischief
10714	noun.substance	Dunhill
10716	verb.contact	punctuate
10718	noun.state	ache
10721	verb.contact	drawon
10722	verb.consumption	blow
10725	noun.attribute	jurisdiction
10726	noun.person	security
10727	noun.location	turf
10729	verb.stative	tense
10732	noun.state	ambiguity
10733	noun.communication	treaty
10734	verb.social	operate
10735	verb.possession	grant
10739	noun.feeling	care
10740	noun.communication	pact
10742	verb.social	aid
10745	verb.cognition	muster
10747	noun.location	Geneva
10749	noun.artifact	Walther
10750	noun.artifact	silencer
10751	verb.body	dress
10754	noun.artifact	pulseweapon
10755	noun.person	Net'll
10756	verb.emotion	piss
10758	noun.state	difficulty
10761	noun.body	star
10762	verb.communication	givein
10767	noun.location	HuntingRiviera
10768	verb.competition	hunt
10770	noun.person	clone
10772	verb.possession	retrieve
10775	noun.food	lunch
10779	verb.motion	fallinto
10780	verb.communication	chatter
10784	verb.stative	conceal
10787	verb.body	collapse
10788	verb.change	boil
10791	verb.motion	banking
10793	noun.object	cliffside
10794	verb.change	dancing
10795	noun.substance	updraft
10803	noun.object	casino
10804	noun.artifact	rectangle
10805	noun.artifact	bather
10809	noun.object	freeside
10811	noun.location	Desiderata
10817	noun.substance	carbonfiber
10819	verb.contact	chopaway
10826	noun.person	Walther
10827	noun.act	wasteof
10828	noun.attribute	lucidity
10829	verb.competition	shootdown
10830	noun.attribute	microlight
10833	verb.change	strike
10835	noun.artifact	cartwheel
10838	noun.artifact	gardeningrobot
10842	verb.communication	pant
10843	noun.person	mother-fucker
10849	verb.change	wash
10850	noun.person	gravity
10859	verb.contact	chinned
10860	noun.artifact	volumecontrol
10865	verb.motion	strap
10867	noun.person	butGarvey
10868	noun.person	yacht
10869	verb.contact	lockin
10872	verb.motion	come
10879	noun.animal	spider
10883	noun.body	thorax
10884	noun.animal	grapple
10886	noun.attribute	clarity
10887	noun.phenomenon	sun-light
10889	verb.stative	curve
10890	verb.stative	snake
10891	verb.stative	avoid
10894	noun.act	sex
10897	noun.artifact	yacht
10899	noun.person	HAN-IWA
10902	noun.person	Jap-anese
10905	verb.cognition	thinkin
10912	noun.location	rocker
